date,Tic,open,high ,low,close,volume 
4/8/2017,Fameli,83.96,85.14,83.21,83.43,6055713
4/9/2017,Fameli,83.6,83.6,82.24,82.82,6364827
4/10/2017,Fameli,82.73,83.57,82.25,82.69,6451110
4/12/2017,Fameli,82.95,83.61,80.55,82.38,15202452
4/15/2017,Fameli,82.38,84.05,81.55,82.42,8386737
4/16/2017,Fameli,82.29,83.16,80.89,82.38,10766476
4/17/2017,Fameli,81.64,83.17,81.02,82.34,3277590
4/18/2017,Fameli,83.17,85.14,83.13,83.7,6935141
4/19/2017,Fameli,83.17,86.9,82.64,84.62,24210900
4/22/2017,Fameli,83.92,85.36,82.3,83.39,5961338
4/23/2017,Fameli,82.65,83.26,80.98,82.34,3381008
4/24/2017,Fameli,81.86,83.17,81.42,82.52,2967818
4/26/2017,Fameli,82.17,84.4,81.55,82.99,7064790
4/29/2017,Fameli,83.61,83.65,81.68,82.6,2733715
4/30/2017,Fameli,82.3,84.45,81.25,83.39,6039647
5/1/2017,Fameli,84.05,84.4,82.16,83.82,7203139
5/2/2017,Fameli,83.91,83.91,82.6,83.34,3881668
5/3/2017,Fameli,83.13,84.66,82.38,83.83,8672579
5/6/2017,Fameli,83.83,84.31,81.72,83.26,2732756
5/7/2017,Fameli,81.86,84.96,80.85,83.39,12879089
5/8/2017,Fameli,83.61,84.48,81.77,83.65,10467728
5/9/2017,Fameli,83.96,84.48,82.55,83.69,9844274
5/10/2017,Fameli,83.16,84.79,82.64,83.95,13260498
5/13/2017,Fameli,84.52,84.56,82.72,83.87,6217181
5/14/2017,Fameli,83.16,84.13,82.33,83.47,2945597
5/15/2017,Fameli,83.43,83.61,81.68,83.21,2251842
5/16/2017,Fameli,82.3,83.56,81.68,82.86,3389292
5/17/2017,Fameli,82.73,83.34,81.77,82.82,3196486
5/20/2017,Fameli,82.82,83.3,80.98,82.3,3513972
5/21/2017,Fameli,82.74,83.62,81.86,83.09,5791537
5/22/2017,Fameli,82.65,83.09,81.86,83,560922
5/23/2017,Fameli,82.96,83.39,81.77,82.78,1762172
5/24/2017,Fameli,81.77,82.78,81.38,82.52,8345393
5/27/2017,Fameli,81.21,82.74,80.9,81.99,2231130
5/28/2017,Fameli,82.12,82.74,80.94,81.82,1790104
5/29/2017,Fameli,81.03,82.65,80.98,82.08,6914485
5/30/2017,Fameli,80.94,81.42,80.33,81.78,1420205
5/31/2017,Fameli,81.82,81.82,80.33,81.42,1811020
6/3/2017,Fameli,80.24,80.94,79.23,80.11,4010268
6/6/2017,Fameli,80.86,82.17,79.02,81.12,8254828
6/7/2017,Fameli,81.21,81.78,79.68,80.86,6957555
6/10/2017,Fameli,80.99,81.87,80.9,81.3,5859502
6/11/2017,Fameli,81.39,82.26,80.69,81.87,9844440
6/12/2017,Fameli,81.61,81.74,80.12,81.7,1256855
6/14/2017,Fameli,81.22,81.7,80.91,81.61,1537510
6/17/2017,Fameli,81.61,81.87,80.69,81.22,3677704
6/18/2017,Fameli,80.3,81.57,80.08,81.04,4055454
6/19/2017,Fameli,80.69,81.82,80.11,81.08,10990359
6/20/2017,Fameli,79.8,81.12,79.59,80.77,3841240
7/3/2017,Fameli,81.25,82.26,80.5,81.25,17394791
7/4/2017,Fameli,81.12,81.56,80.47,80.9,3920908
7/5/2017,Fameli,80.47,81.56,80.25,81.17,17593787
7/8/2017,Fameli,80.73,81.08,80.21,80.69,4044172
7/9/2017,Fameli,80.26,81.31,79.81,80.65,4183590
7/10/2017,Fameli,80.83,84.2,80.43,82.41,16411589
7/11/2017,Fameli,82.63,83.33,81.41,82.19,7143283
7/12/2017,Fameli,83.28,83.77,82.15,82.89,46779825
7/15/2017,Fameli,83.06,84.16,82.71,83.94,32037240
7/16/2017,Fameli,83.76,84.47,82.36,82.89,21053056
7/17/2017,Fameli,82.63,83.81,81.18,82.63,32925569
7/25/2017,Fameli,95.33,95.33,92.1,93.18,25957996
7/26/2017,Fameli,97.82,97.82,97.82,97.82,137380217
7/29/2017,Fameli,99.06,101.8,98.84,99.86,40013499
7/30/2017,Fameli,99.91,100.72,98.51,99.7,21645130
7/31/2017,Fameli,99.86,101.54,99.75,100.89,28477545
8/1/2017,Fameli,101.16,101.16,99.55,100.19,20785290
8/2/2017,Fameli,100.14,100.46,98.9,99.65,13991736
8/6/2017,Fameli,100.19,100.51,99.16,100.03,7298561
8/7/2017,Fameli,100.3,100.3,99.17,99.65,7540822
8/8/2017,Fameli,100.19,100.72,99.65,100.14,13835070
8/9/2017,Fameli,100.68,102.94,100.68,101.81,37097110
8/12/2017,Fameli,102.78,102.78,100.35,101.38,8935842
8/13/2017,Fameli,101.97,102.24,101.01,101.54,10383841
8/14/2017,Fameli,101.54,101.54,100.19,101.22,5115160
8/15/2017,Fameli,100.95,102.84,100.95,102.03,6576330
8/16/2017,Fameli,102.36,103.38,101.39,102.19,6784068
8/19/2017,Fameli,103.54,104.08,102.24,102.84,35886525
8/20/2017,Fameli,102.35,104.18,102.24,103.22,8710180
8/21/2017,Fameli,103.92,104.72,103.43,104.08,9876132
8/22/2017,Fameli,105,109.26,104.9,108.02,34698428
8/23/2017,Fameli,107.8,110.44,107.8,109.1,16014526
8/26/2017,Fameli,111.85,114.54,111.85,114.16,71105713
8/27/2017,Fameli,114.38,114.91,112.54,114,19823239
8/28/2017,Fameli,114.7,117.18,114.27,115.35,31162807
8/29/2017,Fameli,117.77,121.11,117.61,119.87,80907080
8/30/2017,Fameli,120.67,121.1,117.23,118.63,16487869
9/2/2017,Fameli,120.2,120.57,117.99,118.9,10464005
9/3/2017,Fameli,118.52,119.71,117.5,118.74,13099315
9/4/2017,Fameli,119.55,120.25,118.25,119.01,19748083
9/5/2017,Fameli,120.09,124.88,119.18,123.38,28445001
9/6/2017,Fameli,124.45,124.45,121.76,122.68,9937260
9/10/2017,Fameli,116.59,117.56,116.59,116.59,29707286
9/11/2017,Fameli,113.79,117.51,113.79,116,14847648
9/12/2017,Fameli,116.32,117.28,115.02,116.05,7744637
9/13/2017,Fameli,115.83,116.11,112.06,113.95,12863532
9/16/2017,Fameli,111.31,113.15,109.75,110.62,19202542
9/17/2017,Fameli,110.18,111.69,110.02,110.73,11384190
9/18/2017,Fameli,111.53,113.36,111.53,112.45,8071752
9/19/2017,Fameli,113.63,113.63,111.05,112.24,11825409
9/20/2017,Fameli,112.24,113.2,112.03,112.67,10086114
9/23/2017,Fameli,112.51,112.51,109.16,109.82,8341176
9/24/2017,Fameli,110.13,110.3,109.11,109.33,6586471
9/25/2017,Fameli,108.85,109.61,108.3,108.91,7488565
9/26/2017,Fameli,109.34,109.6,108.74,108.91,5638849
9/27/2017,Fameli,108.74,109.12,108.1,108.47,9299068
10/2/2017,Fameli,109.38,110.14,107.93,108.9,9640933
10/3/2017,Fameli,108.85,109.18,107.61,107.99,9182704
10/4/2017,Fameli,109.29,109.29,107.61,108.31,5417131
10/7/2017,Fameli,109.87,110.41,107.77,109.02,11352643
10/8/2017,Fameli,108.58,109.77,107.83,108.8,11179735
10/9/2017,Fameli,109.77,111.01,108.96,110.37,8222357
10/10/2017,Fameli,111.06,114.57,110.48,112.63,13385213
10/11/2017,Fameli,112.3,113,112.03,112.63,5070327
10/14/2017,Fameli,114.84,116.62,114.78,115.86,23668305
10/15/2017,Fameli,116.24,116.41,113.32,115.54,21183408
10/16/2017,Fameli,116.67,119.79,116.13,118.45,28840372
10/17/2017,Fameli,118.55,120.77,118.02,119.1,16630785
10/18/2017,Fameli,119.64,120.29,116.46,118.72,10217859
10/21/2017,Fameli,118.55,118.61,116.45,117.75,15442769
10/22/2017,Fameli,116.93,118.18,116.51,116.89,8772986
10/23/2017,Fameli,116.18,118.02,115.92,117.1,16476336
10/31/2017,Fameli,117.87,118.99,117.1,117.69,12924588
11/1/2017,Fameli,118.4,119.06,116.56,117.1,9580392
11/4/2017,Fameli,116.99,117.22,115.56,116.27,6607090
11/5/2017,Fameli,115.62,116.27,112.54,114.97,7129530
11/6/2017,Fameli,114.56,114.8,111.95,113.13,14039165
11/7/2017,Fameli,112.54,113.07,111.83,112.42,7725964
11/8/2017,Fameli,112.47,113.6,110.75,111.95,6783516
11/11/2017,Fameli,110.65,111.35,109.28,110.17,13706562
11/12/2017,Fameli,110.17,110.59,108.39,109.45,4585752
11/13/2017,Fameli,109.57,110.11,108.39,109.1,3133264
11/14/2017,Fameli,109.57,110.34,109.05,109.46,7376785
11/15/2017,Fameli,110.64,110.94,109.16,110.17,10149632
11/18/2017,Fameli,111.3,111.3,110.05,110.52,3620149
11/20/2017,Fameli,109.87,110.94,109.87,110.76,11729465
11/21/2017,Fameli,111.29,111.29,110.7,110.81,10708839
11/22/2017,Fameli,111.34,115.79,110.76,113.06,22988518
11/25/2017,Fameli,118.57,118.69,118.45,118.69,28626343
11/26/2017,Fameli,123.78,124.61,120.23,123.61,60815342
11/28/2017,Fameli,122.6,127.45,120.53,123.14,24286449
11/29/2017,Fameli,124.26,124.26,120.82,121.95,11718721
12/2/2017,Fameli,123.2,123.2,120.71,122.08,5230886
12/3/2017,Fameli,121.43,123.32,121.43,122.61,6372709
12/4/2017,Fameli,122.61,128.72,121.55,125.33,48516728
12/5/2017,Fameli,126.81,126.81,123.79,124.75,19333794
12/9/2017,Fameli,122.85,123.62,121.02,122.26,12280710
12/10/2017,Fameli,122.26,122.97,122.03,122.45,3464294
12/11/2017,Fameli,122.09,122.63,121.2,121.86,7916288
12/12/2017,Fameli,122.98,125.59,121.86,123.16,26624016
12/13/2017,Fameli,124.87,125.88,123.1,123.99,47927890
12/16/2017,Fameli,128.02,130.15,128.02,129.98,8911315
12/17/2017,Fameli,136.44,136.44,134.47,136.37,98182533
12/18/2017,Fameli,135.84,139.15,132.7,135.66,33078717
12/19/2017,Fameli,139.09,139.16,136.19,136.84,15965850
12/20/2017,Fameli,136.84,142.41,136.36,139.16,28300756
12/23/2017,Fameli,146.09,146.09,145.38,146.09,81155874
12/24/2017,Fameli,149.28,149.88,145.43,146.86,23316850
12/25/2017,Fameli,148.23,152.25,148.17,150.12,21928377
12/26/2017,Fameli,149.88,149.88,144.25,146.04,13652087
12/27/2017,Fameli,146.93,147.82,144.68,146.39,13293261
12/30/2017,Fameli,147.51,151.36,142.83,148.64,43757502
12/31/2017,Fameli,147.51,150.37,142.13,146.58,60546342
1/1/2018,Fameli,150.49,151.02,147.04,148.47,22609854
1/2/2018,Fameli,149.83,149.89,148.47,149.36,16131436
1/3/2018,Fameli,149.3,149.78,147.4,148,14253162
1/6/2018,Fameli,147.52,150.48,147.23,149.24,16724424
1/7/2018,Fameli,149.3,149.72,145.51,147.29,15598107
1/8/2018,Fameli,147.52,149.01,147.35,148.11,25890943
1/9/2018,Fameli,148.17,151.07,148.11,149.47,16828713
1/10/2018,Fameli,150.36,150.65,149,149.59,14362141
1/13/2018,Fameli,151.37,154.04,151.37,152.73,19830404
1/14/2018,Fameli,152.73,153.62,152.73,152.8,316567
1/16/2018,Fameli,159.49,165.36,157.94,160.15,59949627
1/17/2018,Fameli,159.9,161.03,157.6,159.62,19430904
1/20/2018,Fameli,158.2,160.45,157.43,158.31,22577272
1/21/2018,Fameli,157.66,159.32,157.01,157.72,21999545
1/22/2018,Fameli,159.08,161.03,159.08,160.15,14538581
1/23/2018,Fameli,161.27,162.41,160.68,161.75,10186140
1/24/2018,Fameli,160.93,161.04,158.5,159.91,25628885
1/27/2018,Fameli,159.97,160.85,159.14,159.84,20973313
1/28/2018,Fameli,160.79,162.03,159.36,160.74,7306898
1/29/2018,Fameli,161.21,163.23,160.03,161.98,12591430
1/30/2018,Fameli,161.62,162.16,159.73,160.44,9612042
1/31/2018,Fameli,160.97,161.74,158.61,159.73,7346714
2/3/2018,Fameli,159.97,160.98,155.95,157.83,15662365
2/5/2018,Fameli,158.24,162.72,158.24,161.19,17198331
2/6/2018,Fameli,160.95,160.95,159.24,160.31,6546557
2/7/2018,Fameli,161.54,162.25,160.31,161.49,15858931
2/10/2018,Fameli,156.6,158.6,154.95,156.42,24304749
2/12/2018,Fameli,158.49,159.19,156.83,157.96,6075542
2/13/2018,Fameli,158.02,159.19,157.96,158.6,6609500
2/14/2018,Fameli,160.38,164.2,160.38,161.55,12406412
2/17/2018,Fameli,163.91,164.15,162.73,163.38,14163942
2/18/2018,Fameli,163.85,163.97,162.43,163.2,5972480
2/19/2018,Fameli,162.79,163.38,160.2,162.37,11217985
2/21/2018,Fameli,161.54,162.72,160.06,161.18,7193746
2/24/2018,Fameli,161.54,161.83,159.18,160.12,15561795
2/25/2018,Fameli,160.36,161.48,158.16,159.52,11139697
2/26/2018,Fameli,159.17,161.17,158.65,160.23,8703194
2/27/2018,Fameli,161.11,161.52,158.64,160.29,9138752
2/28/2018,Fameli,158.64,160.88,155.93,158.46,17098093
3/3/2018,Fameli,158.29,159.05,155.17,157.4,10722366
3/4/2018,Fameli,158.52,158.58,156.82,157.75,6553328
3/5/2018,Fameli,158.98,158.98,155.03,156.8,7187457
3/6/2018,Fameli,156.27,157.87,154.26,156.33,10800943
3/7/2018,Fameli,157.1,157.74,155.63,156.74,5153054
3/10/2018,Fameli,156.8,157.38,155.44,156.2,6565983
3/11/2018,Fameli,155.14,156.2,153.21,154.67,9212875
3/12/2018,Fameli,156.04,156.21,154.67,155.39,6030837
3/13/2018,Fameli,155.62,156.21,153.32,155.45,14433725
3/14/2018,Fameli,156.1,156.1,155.15,155.51,4770086
3/17/2018,Fameli,155.04,155.63,153.27,154.92,7678870
3/18/2018,Fameli,155.86,156.62,154.45,155.57,13595915
3/19/2018,Fameli,155.63,158.57,154.39,156.86,21068653
3/25/2018,Fameli,153.85,157.33,153.85,155.39,3746245
3/26/2018,Fameli,155.03,155.39,150.91,152.14,9926717
3/27/2018,Fameli,152.49,153.84,152.26,152.67,2914872
3/28/2018,Fameli,153.27,154.61,153.27,153.37,1826037
4/3/2018,Fameli,154.78,155.61,153.25,154.14,3692268
4/4/2018,Fameli,156.08,156.79,154.73,156.14,3630554
4/7/2018,Fameli,156.74,158.91,156.74,158.38,11868462
4/8/2018,Fameli,158.14,159.03,156.79,158.03,14396237
4/9/2018,Fameli,159.02,162.98,158.74,161.03,17704099
4/10/2018,Fameli,161.39,161.39,155.31,157.97,13135634
4/11/2018,Fameli,158.27,160.69,155.73,158.75,10611902
4/15/2018,Fameli,157.98,159.92,154.62,157.57,9093732
4/16/2018,Fameli,157.92,159.23,155.16,157.98,11119127
4/17/2018,Fameli,157.92,159.34,154.74,157.81,8627904
4/18/2018,Fameli,157.87,158.52,154.45,156.86,7528211
4/21/2018,Fameli,158.74,158.74,154.44,156.26,6044487
4/22/2018,Fameli,156.2,156.2,152.97,154.14,4111868
4/23/2018,Fameli,154.72,155.02,151.49,153.78,7130028
4/24/2018,Fameli,153.26,154.85,151.37,152.55,4303170
4/25/2018,Fameli,152.08,153.15,148.07,149.61,8074593
4/28/2018,Fameli,150.67,150.67,144.13,146.9,9963857
4/29/2018,Fameli,147.37,150.15,146.96,147.84,9073835
4/30/2018,Fameli,147.37,149.85,147.25,148.26,4804838
5/1/2018,Fameli,147.96,149.96,147.31,148.49,4441739
5/5/2018,Fameli,147.9,148.49,145.6,147.02,5070149
5/6/2018,Fameli,146.73,146.79,144.32,145.2,4583879
5/7/2018,Fameli,144.97,146.14,144.49,145.49,15591336
5/8/2018,Fameli,146.2,148.14,145.61,147.21,16778316
5/9/2018,Fameli,148.56,152.51,144.5,147.68,29384198
5/12/2018,Fameli,149.16,149.57,147.03,148.56,4702422
5/13/2018,Fameli,147.97,149.46,147.21,147.79,10529564
5/14/2018,Fameli,149.09,149.15,148.15,148.5,11915052
5/15/2018,Fameli,149.04,149.15,147.97,148.26,4943149
5/16/2018,Fameli,149.09,150.09,147.97,148.56,7753786
5/19/2018,Fameli,149.33,149.33,147.97,148.38,2168228
5/20/2018,Fameli,147.37,148.56,147.31,147.97,1916923
5/21/2018,Fameli,148.38,149.74,147.97,148.62,5582217
5/22/2018,Fameli,148.5,148.62,147.32,147.73,9201630
5/23/2018,Fameli,147.67,148.2,147.37,147.67,15369058
5/26/2018,Fameli,147.9,153.8,147.9,151.21,17114557
5/27/2018,Fameli,153.27,153.27,151.21,151.8,7938864
5/28/2018,Fameli,150.92,153.33,150.74,151.68,11819554
5/29/2018,Fameli,152.21,154.93,151.86,153.33,10389835
5/30/2018,Fameli,154.45,154.45,152.69,153.56,15184507
6/2/2018,Fameli,153.21,154.74,153.21,153.92,23615888
6/3/2018,Fameli,154.15,155.21,153.85,154.27,12426756
6/9/2018,Fameli,160.29,161.94,158.64,159.87,46823892
6/10/2018,Fameli,159.76,160.92,159.17,159.93,36545362
6/11/2018,Fameli,160.88,160.99,159.47,160.11,29640345
6/12/2018,Fameli,160.81,167.19,159.76,162.82,48680197
6/13/2018,Fameli,168.06,170.96,168.01,170.83,98504992
6/19/2018,Fameli,206.26,209.84,200.65,204.84,163799671
6/20/2018,Fameli,205.72,206.03,197.77,202.19,130647343
6/23/2018,Fameli,199.73,201.61,192.93,196.47,57665987
6/24/2018,Fameli,199.66,206.26,199.66,203.96,91461394
6/25/2018,Fameli,208.45,214.16,207.98,212.97,233446746
6/27/2018,Fameli,214.19,214.19,202.39,205.07,79979815
6/30/2018,Fameli,205.07,207.45,195.27,202.02,38598756
7/1/2018,Fameli,195.9,198.95,191.92,192.58,70643108
7/2/2018,Fameli,189.94,200.17,189.94,196.99,18537242
7/3/2018,Fameli,198.15,202.63,198.15,201.58,26833010
7/4/2018,Fameli,202.19,202.57,198.58,200.23,50772792
7/11/2018,Fameli,179.63,179.63,171.94,176.62,24851663
7/14/2018,Fameli,175.14,175.34,167.83,169.7,36974479
7/15/2018,Fameli,170.53,171.94,166.17,168.09,25586754
7/16/2018,Fameli,168.41,170.02,164.49,167.38,10760476
7/17/2018,Fameli,164.24,166.81,160.52,163.67,22345742
7/18/2018,Fameli,163.16,165.97,157.05,159.36,47251942
7/21/2018,Fameli,160.25,161.93,158.6,160.38,24719136
7/22/2018,Fameli,168.4,168.4,167.44,168.4,131238530
7/23/2018,Fameli,170.64,171.8,166.16,170,41879846
7/24/2018,Fameli,172.57,172.96,169.35,171.34,29251723
7/25/2018,Fameli,172.63,178.15,172.63,176.16,62579661
7/28/2018,Fameli,184.95,184.95,184.95,184.95,61784832
7/29/2018,Fameli,194.18,194.18,187.7,193.68,232365603
7/30/2018,Fameli,198.23,203.3,195.79,202.98,193602457
7/31/2018,Fameli,213.1,213.1,213.1,213.1,3767956
8/1/2018,Fameli,215.92,216.77,205.16,212.21,179261339
8/4/2018,Fameli,210.28,219.66,206.25,212.97,100521518
8/5/2018,Fameli,220.02,223.62,218.3,223.37,193317780
8/6/2018,Fameli,234.53,234.53,233.82,234.53,191047908
8/7/2018,Fameli,235.87,246.03,229.66,240.19,157043961
8/12/2018,Fameli,237.42,240.19,232.28,235.19,73611841
8/13/2018,Fameli,234.81,234.81,223.45,227.43,66965182
8/14/2018,Fameli,230,238.78,229.29,237.96,173587086
8/15/2018,Fameli,235.27,244.38,231.3,237.89,44680304
8/18/2018,Fameli,234.11,240.58,228.78,234.56,44142905
8/19/2018,Fameli,240.66,246.17,239.55,243.47,70901862
8/20/2018,Fameli,254.69,255.6,250.26,255.4,154618787
8/21/2018,Fameli,259.18,265.59,255.66,262.02,79602170
8/25/2018,Fameli,266.44,267.86,249.26,256.17,59667149
8/26/2018,Fameli,251.48,268.93,249.64,265.6,111940435
8/27/2018,Fameli,272.66,272.66,264.25,268.87,42104109
8/28/2018,Fameli,257.57,263.03,255.45,257.39,108913878
8/29/2018,Fameli,257.9,260.66,250.26,254.25,45362180
9/1/2018,Fameli,255.34,255.34,245.07,248.73,40998062
9/2/2018,Fameli,248.28,248.28,236.74,239.1,68954498
9/3/2018,Fameli,239.94,251.03,238.19,247.45,51899388
9/4/2018,Fameli,256.5,257,251.56,254.82,38584046
9/5/2018,Fameli,255.66,255.66,248.91,251.31,20558099
9/8/2018,Fameli,252.13,257.26,249.82,252.84,40809608
9/9/2018,Fameli,253.34,258.55,249.45,253.42,79265761
9/10/2018,Fameli,259.91,264.98,259,262.8,74708628
9/11/2018,Fameli,264.45,268.58,253.68,264.08,83725154
9/12/2018,Fameli,269.42,274.49,266.91,270.95,130423184
9/15/2018,Fameli,274.61,274.61,257.4,261.76,99059581
9/16/2018,Fameli,256.63,259.07,248.68,253.55,85497345
9/17/2018,Fameli,256.61,262.9,248.93,253.75,69513654
9/18/2018,Fameli,253.11,253.11,246.44,249.59,44418449
9/22/2018,Fameli,261.72,261.72,254.08,258.25,93097707
9/23/2018,Fameli,258.56,266.28,257.29,262.41,72022678
9/24/2018,Fameli,266.32,275.5,265.61,271.83,139435482
9/25/2018,Fameli,282.29,285.36,276.18,283.51,144838051
9/26/2018,Fameli,293.52,296.36,287.82,293.83,97490773
9/29/2018,Fameli,295.04,296.48,282.93,292.42,159981725
9/30/2018,Fameli,298.39,306.99,296.4,304.09,366056937
10/1/2018,Fameli,317.56,317.56,293.69,306.46,162586784
10/2/2018,Fameli,291.2,293.62,291.2,291.2,43960939
10/3/2018,Fameli,276.7,288.32,276.7,278.51,121422403
10/6/2018,Fameli,283.57,286.47,264.58,269.79,83319911
10/7/2018,Fameli,263.69,270.49,256.33,257.59,166222959
10/8/2018,Fameli,256.69,268.18,250.92,260.35,58863707
10/9/2018,Fameli,271.18,273.32,264.33,272.66,68679780
10/10/2018,Fameli,274.6,281.39,272.66,276.51,40426610
10/13/2018,Fameli,279.08,279.08,262.71,264.9,72378397
10/14/2018,Fameli,266.25,272.84,264.9,267.78,9866236
10/15/2018,Fameli,273.94,281.12,272.84,280.05,77866492
10/16/2018,Fameli,282.29,284.86,275.93,280.89,48909790
10/17/2018,Fameli,280.58,282.29,268.64,278.33,56603614
10/20/2018,Fameli,279.42,292.19,279.42,289.94,90990081
10/21/2018,Fameli,296.43,298.35,288.72,294.81,56450940
10/22/2018,Fameli,294.43,298.35,285.7,293.78,46166259
10/23/2018,Fameli,295.07,295.07,279.47,286.9,40500913
10/24/2018,Fameli,288.57,288.57,273.93,279.96,33289282
10/27/2018,Fameli,279.96,282.26,270.13,274.95,29331413
10/28/2018,Fameli,275,282.26,273.27,275.97,40445155
10/29/2018,Fameli,279.06,282.17,274.56,276.35,22819152
10/31/2018,Fameli,274.56,275.83,266.98,270.33,29652730
11/3/2018,Fameli,272.71,275.84,270.79,273.6,21213463
11/4/2018,Fameli,275.51,277.32,267.88,272.5,20656404
11/5/2018,Fameli,273.21,275.2,269.42,272.31,35166098
11/10/2018,Fameli,268.88,273.78,263.03,268.12,20658921
11/11/2018,Fameli,268.63,268.63,254.74,259.41,35187768
11/12/2018,Fameli,261.2,266.8,261.07,262.78,15098151
11/13/2018,Fameli,266.22,266.22,258.57,263.93,22189661
11/14/2018,Fameli,263.67,263.67,257.49,261.77,16338588
11/17/2018,Fameli,262.4,263.29,251.59,257.63,16506469
11/18/2018,Fameli,254.77,260.44,244.78,249.29,29698502
11/19/2018,Fameli,251.65,257.24,251.08,254.65,12152749
11/20/2018,Fameli,257.32,259.99,253.5,255.61,13769114
11/21/2018,Fameli,257.15,259.88,251.09,254.41,10375533
11/24/2018,Fameli,248.43,257.34,241.74,242.51,58309385
11/26/2018,Fameli,237.41,253.52,231.93,238.55,17526459
11/27/2018,Fameli,242.06,244.61,237.34,241.34,16309580
11/28/2018,Fameli,243.13,246.2,235.67,239.49,12871822
12/1/2018,Fameli,241.9,243.32,229.28,234.72,36886807
12/2/2018,Fameli,237.28,246.43,237.28,244.09,40692488
12/3/2018,Fameli,256.24,256.24,255.92,256.24,55247084
12/4/2018,Fameli,257.32,258.78,249.3,255.34,18463142
12/5/2018,Fameli,253.63,259.86,253.63,256.54,20263358
12/8/2018,Fameli,257.96,259.21,254.44,256.29,12325774
12/9/2018,Fameli,259.16,259.21,253.29,255.78,28455171
12/10/2018,Fameli,254.7,255.39,251.32,252.96,13677600
12/11/2018,Fameli,254.05,254.35,247.67,250.86,11009442
12/12/2018,Fameli,249.66,250.94,246.52,248.7,13793656
12/15/2018,Fameli,248.21,252.78,245.27,248.51,8594282
12/16/2018,Fameli,248.7,249.33,243.61,245.52,15113507
12/17/2018,Fameli,244.81,245.77,235.02,238.45,29031147
12/24/2018,Fameli,244.25,248.4,242.6,245.08,34891403
12/25/2018,Fameli,246.33,246.33,237.46,240.2,13828329
12/26/2018,Fameli,240.71,242.2,237.13,240.04,21934020
12/29/2018,Fameli,242.36,245.99,240.2,243.42,16487139
12/30/2018,Fameli,243.35,244.18,236.7,240.11,21272790
12/31/2018,Fameli,240.61,240.93,236.72,239.29,13719953
1/1/2019,Fameli,239.29,239.96,231.85,236.81,10014634
1/2/2019,Fameli,235.98,237.63,228.11,232.09,17652503
1/5/2019,Fameli,229.45,230.84,222.81,226.96,19071226
1/6/2019,Fameli,223.65,226.8,221.49,222.9,16628456
1/7/2019,Fameli,222.99,227.69,221.99,225.8,17836431
1/8/2019,Fameli,227.7,236.82,226.45,232.26,20831910
1/9/2019,Fameli,233.49,236.81,231.68,234.74,14019377
1/12/2019,Fameli,235.99,236.41,231.5,234.08,13641241
1/13/2019,Fameli,233.1,233.99,228.63,231.18,9170035
1/14/2019,Fameli,233.49,234,229.36,231.92,7396548
1/15/2019,Fameli,232.01,232.66,229.35,230.92,7177963
1/16/2019,Fameli,230.19,230.25,227.69,228.68,11280566
1/19/2019,Fameli,230.17,233.9,229.35,232.07,9407449
1/20/2019,Fameli,232.16,233.07,228.33,230.07,8066736
1/21/2019,Fameli,228.42,235.13,224.53,227.08,14097249
1/22/2019,Fameli,228.15,228.83,225.02,226.74,10756666
1/23/2019,Fameli,225.99,231.71,223.52,225,15463081
1/26/2019,Fameli,226.82,229.29,225.83,227.65,16167485
1/27/2019,Fameli,227.74,228.47,223.44,224.67,15506204
1/28/2019,Fameli,222.69,224.33,218.53,220.29,18216378
1/29/2019,Fameli,221.85,225.24,220.04,222.93,22203443
1/30/2019,Fameli,225,225.09,221.86,223.26,12871860
2/2/2019,Fameli,224.52,226.41,219.05,222.53,10413613
2/3/2019,Fameli,216.9,223.53,216.9,219.97,20130396
2/4/2019,Fameli,219.07,223.29,219.07,221.79,16744367
2/5/2019,Fameli,222.95,232.8,222.62,231.64,170404299
2/6/2019,Fameli,235.28,239.84,232.64,234.95,34980585
2/10/2019,Fameli,234.3,236.27,231.38,234.2,21987549
2/12/2019,Fameli,233.45,235.61,229.14,232.54,16890747
2/13/2019,Fameli,231.8,233.45,229.31,230.73,13505754
2/16/2019,Fameli,232.64,235.04,226.83,230.47,27874524
2/17/2019,Fameli,230.89,231.79,226.83,228.4,11815466
2/18/2019,Fameli,229.31,235.84,229.31,234.11,21545360
2/19/2019,Fameli,234.27,245.79,234.27,244.62,89298728
2/20/2019,Fameli,248.51,256.78,248.51,255.8,124757857
2/23/2019,Fameli,264.91,268.54,261.76,268.31,144324601
2/24/2019,Fameli,272.36,281.48,266.56,275.26,80133494
2/25/2019,Fameli,277.32,285.52,274.84,280.98,75457002
2/26/2019,Fameli,275.28,280.64,271.2,276.43,46655809
2/27/2019,Fameli,271.54,278.17,271.54,274.69,22730455
3/2/2019,Fameli,275.68,276.5,268.23,271.04,21269542
3/3/2019,Fameli,270.71,281.39,269.46,275.75,36679267
3/4/2019,Fameli,278.98,283.11,276.99,280.71,22644047
3/5/2019,Fameli,274.17,279.82,268.22,273.5,18395038
3/6/2019,Fameli,274.07,278.81,272.35,275.91,12140600
3/9/2019,Fameli,272.35,276.82,271.6,273.84,14820735
3/10/2019,Fameli,273.18,287.5,269.13,283.61,70573454
3/11/2019,Fameli,285.6,297.77,285.6,295.3,93465342
3/12/2019,Fameli,295.3,305.9,291.58,300.58,41922750
